,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
105832,ytsaurus_ytsaurus,ebbcf1c495ca5e2c821a34f9cac8b96a3e24e216,1309421143,"Move files around.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@804 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",ccb85709224546a53301d6daaa7a268566229159,152,0,0,0,152,"1,20,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,152,0.0,56
105833,ytsaurus_ytsaurus,3b87a49a8d3c953d4c72e3ab8229b09e7a60a8e6,1309423354,"Import CMake scripts from arcadia

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@807 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",ebbcf1c495ca5e2c821a34f9cac8b96a3e24e216,78,0,0,0,78,"1,20,165,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0",5,230,2.0,56
105834,ytsaurus_ytsaurus,dc5401592abe7554b3331bce187925afa3dd5f41,1309427431,"Cleanup

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@809 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",3b87a49a8d3c953d4c72e3ab8229b09e7a60a8e6,0,78,0,0,78,"1,20,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,152,-2.0,56
105835,ytsaurus_ytsaurus,323525ba598cca5de14e85e1fcc48468c2b8a8a7,1309428969,"Rename yt/ to chunk_holder/

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@811 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",dc5401592abe7554b3331bce187925afa3dd5f41,0,0,3,0,3,"1,20,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,152,0.0,56
105836,ytsaurus_ytsaurus,c2a1ad63559ecde503433eeac2dc5dfb1a396550,1309429042,"YT-71 Moving inside yt/ folder to hook up with legacy build system


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@812 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",323525ba598cca5de14e85e1fcc48468c2b8a8a7,0,0,144,0,144,"1,7,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,152,1.0,56
105837,ytsaurus_ytsaurus,933e78733cd0c35ddba1d8ed09674a4b9a790d49,1309429677,"YT-71 Updated CMakeLists.txt


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@813 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",c2a1ad63559ecde503433eeac2dc5dfb1a396550,1,0,0,0,1,"1,8,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,153,0.0,56
105838,ytsaurus_ytsaurus,f69799808d915add4d141e48a5b42546c2d0bbb1,1309441758,"YT-71 More clean svn:externals with more explicit dependencies

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@824 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",9d08100c9ce60e3ca674e958296d798a0ee11f79,2,0,0,0,2,"3,8,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,155,0.0,56
105839,ytsaurus_ytsaurus,08a14bf784f063e4e8d4d42ae90d6b5f59706c96,1309539069,"Move svn-externals-regenerate.{sh,py} to scripts/

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@839 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",1399a5be2665229fed9b9f9dbb40aa5864ad2030,0,0,2,0,2,"1,10,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,155,0.0,56
105840,ytsaurus_ytsaurus,74b60d5e7830a4daf0a33ae8423fb4d97dd241ef,1309781610,"TMessageRerarranger draft


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@847 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",63f25578bfc33ff3bf0733af1b6807bf6f3f2045,2,0,0,0,2,"1,10,13,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,157,0.0,56
105841,ytsaurus_ytsaurus,8232c456b44c923a4ffbd2cc5a79fbab289774bf,1309792552,"moved TDelayedInvoker to misc


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@852 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",858ea4ecc1aab82703e615a9ed08816ad793adbd,0,0,2,0,2,"1,10,13,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,157,0.0,56
105842,ytsaurus_ytsaurus,0631e490970d094e90e0c5b527a3b10d6d7a5e04,1309866877,"moved elections to separate directory


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@873 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",3d3359a92669e6ec0dec7ec07334a1bc14a5db1b,1,0,8,0,9,"1,10,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,158,0.0,56
105843,ytsaurus_ytsaurus,abe8f02eb55152310b99705236d818cb48aecdc6,1309867939,"leader_pinger is not part of electio


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@874 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",0631e490970d094e90e0c5b527a3b10d6d7a5e04,0,0,2,0,2,"1,10,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,158,0.0,56
105844,ytsaurus_ytsaurus,19ff9854a435f15680930f39e6602820858e711b,1309868937,"fixed build


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@875 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",abe8f02eb55152310b99705236d818cb48aecdc6,1,0,0,0,1,"1,10,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,159,0.0,56
105845,ytsaurus_ytsaurus,742a1867489b9deadffea5c70720f3ff7a345588,1309869888,"todo fixed


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@878 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",f95d3c850376b27ba5a681038411f62f321adaac,1,0,0,0,1,"1,10,13,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,160,0.0,56
105846,ytsaurus_ytsaurus,729cd0734620d02cf90ed28e1b95b9c10e0bb00e,1309883127,"working on logging


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@881 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",04d53afb866ea668d6661b83dd91464142e8e5fb,3,0,0,0,3,"1,10,13,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,163,0.0,56
105847,ytsaurus_ytsaurus,06d0d1edf4548a976e46ffb1130694ae7b9c5a02,1309896082,"YT-89 Rename change_log_writer.{cpp,h} to async_change_log.{cpp,h}

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@884 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",6b1478ef82e2c2c480bce9ca552ab302a89e8324,0,0,0,2,2,"1,10,13,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,163,0.0,56
105848,ytsaurus_ytsaurus,90b8d10940fbbb4ac8f4428ce0775f19a8d02e11,1310038933,"separated bus to bus_server.h and bus_server.cpp
introduced packet.*


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@893 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",c4b3984bd4a7a2589c2bcc0dc46fe12734f17149,6,1,0,0,7,"1,10,13,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,168,0.0,56
105849,ytsaurus_ytsaurus,e7b838f10f77146b26c6aa0aafaea902d1b72bb9,1310047654,"Polish logging, turn EState into smartenum

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@896 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",b26f258f3ab19e2f6e573bdb84022ea695b55094,1,0,0,0,1,"1,10,13,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,169,0.0,56
105850,ytsaurus_ytsaurus,33b22fe70653fc6504ca7ee954096a8a6b3a358a,1310048712,"moved bus to separate directory


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@901 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",178d4dc83cf34cd90c9e256d4d805ae63bde82d4,4,0,9,0,13,"1,10,13,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,173,0.0,56
105851,ytsaurus_ytsaurus,b76b3410118f1aa94da59c86c9fc55513ffa1b3b,1310048771,"missed files


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@902 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",33b22fe70653fc6504ca7ee954096a8a6b3a358a,1,0,0,0,1,"1,10,13,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,174,0.0,56
105852,ytsaurus_ytsaurus,3bd0c53d4c1aa45809740cd657120a5b9d0c24b1,1310377465,"TPrioritizedActionQueue (seems to be working)


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@912 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",54aaa7eb9e63df9e689ad44d49ee27319d07610b,2,0,0,0,2,"1,10,13,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,176,0.0,56
105853,ytsaurus_ytsaurus,e4a11e3a7b9e0e27e4e1ba28142bd099f90907f7,1310392364,"moved parallel_awaiter to separate directory


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@918 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",4800bce378119f308633f59e92ba026b4b785fc7,2,0,0,0,2,"1,10,13,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,178,0.0,56
105854,ytsaurus_ytsaurus,0dbe21aa268b5fef27e724381e2ef969ab33a878,1310495012,"YT-105: IChunkWriter interface introduced, TChunkWriter -> TRemoteChunkWriter, minor refactoring

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@924 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",2d04b66c1388d4375c3b5cc47bfb7b7f7707e464,1,0,0,1,2,"1,10,13,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,179,0.0,56
105855,ytsaurus_ytsaurus,6a3d0119434df42e29b82d68d486777f6361f143,1310510383,"Add debugging facilities.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@926 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",1b491c3980b9d7741da972d17b3a761f44b62542,2,0,0,0,2,"1,10,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,181,0.0,56
105856,ytsaurus_ytsaurus,6cea74aaf74bb29371f2da2763fe793e2ac1d2f0,1310510659,"In addition to the last commit.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@933 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",edf8d8269ad3e7487e579154a1baeefeadfe8487,1,0,0,0,1,"1,11,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,182,0.0,56
105857,ytsaurus_ytsaurus,357b2892a57a73a479ca0d915a92e878b0868288,1310542574,"Added new chunkholder draft

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@934 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",6cea74aaf74bb29371f2da2763fe793e2ac1d2f0,9,0,0,0,9,"1,11,13,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,191,0.0,56
105858,ytsaurus_ytsaurus,cec09125f897628fabf23d81dda2d64e30a45804,1310573199,"Deprecated.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@937 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",060329dd8a3861fed7163085dfc0d524216bda54,0,1,0,0,1,"1,10,13,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,190,0.0,56
105859,ytsaurus_ytsaurus,3088ede76e2f71fd9a6fe964fca78d5221f8eeb3,1310633387,"Working on new chunk holder

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@945 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",9380bcebac30e4cc70c8839214280d3b87f4121e,5,1,0,1,7,"1,10,13,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,194,0.0,56
105860,ytsaurus_ytsaurus,c3393a839c4d8a874632720b46684d36825c8ddd,1310922934,"Working on documentation structure.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@955 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",5766db3b7c06eb8bfc789b32ddee57a870dddce8,1,0,0,0,1,"1,10,13,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,195,0.0,56
105861,ytsaurus_ytsaurus,300df4a6ff45cd23d2d679ac3cfb02a28ed26062,1310922960,"YT-71 Migrated all unittests to google-{test,mock}

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@958 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",551794c9f20c693c13e55e6146451db9e41aaa4a,10,0,0,0,10,"1,10,13,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,205,0.0,56
105862,ytsaurus_ytsaurus,d53427a13ddac19d39ff22104d3e6f0fa010a856,1310983116,"Todos added, useful stuff moved to chunk_client

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@960 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",9d46d04f82b2a4796fde45eb650137daf257bedc,1,0,3,0,4,"1,10,13,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,206,0.0,56
105863,ytsaurus_ytsaurus,a4070f69a7d1e9d27457a18186d608dc2ebad5db,1311004343,"1. TransactionManager, first draft.
2. Small cosmetic changes and todos.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@962 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",d53427a13ddac19d39ff22104d3e6f0fa010a856,9,0,0,0,9,"1,10,13,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,215,0.0,56
105864,ytsaurus_ytsaurus,7ef00fc7df679a0b68f0ea30b1367e16f1ceeb85,1311005705,"Some renames

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@963 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",a4070f69a7d1e9d27457a18186d608dc2ebad5db,0,0,0,1,1,"1,10,13,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,215,0.0,56
105865,ytsaurus_ytsaurus,e050d52a7be53e29da01dd8d7db28aa24fc32bf3,1311010173,"Missing files added.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@966 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",de412db03120749af1ee101e4ac553cd3bdd84ab,9,0,0,0,9,"1,10,13,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,224,0.0,56
105866,ytsaurus_ytsaurus,05868642462704bd0a86bf4d9652ba2ec7c633d6,1311018590,"Continued work on chunk manager.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@970 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",f76681d15a23bc4fb945aeba6449a5753a89ce23,2,0,0,0,2,"1,10,13,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,226,0.0,56
105867,ytsaurus_ytsaurus,450cd3572eb1c8d70f82be531417bf23f6a7c5d7,1311064612,"Working on master connector.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@974 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",6e8c4e85ad24fe9cf8a89c8fc87b5f248683f637,2,0,1,0,3,"1,10,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,228,0.0,56
105868,ytsaurus_ytsaurus,30b2c6a4e149d0b0748a45c957d55fe51b704239,1311074576,"Reporting new chunks to chunk master.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@976 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",84359350c7f4fe798feb6d1ad7a4a9f0318bf775,0,0,1,0,1,"1,10,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,228,0.0,56
105869,ytsaurus_ytsaurus,3b30ac2fe71b9ca906c122d07e7cca4c16579dda,1311080615,"YT-117 - Implement TGuid class


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@977 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",30b2c6a4e149d0b0748a45c957d55fe51b704239,2,0,0,0,2,"1,10,13,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,230,0.0,56
105870,ytsaurus_ytsaurus,d33020cc1eb935f97a5710ef79f2b99d7eb3dedc,1311083864,"1) server added
2) More work on chunk manager and chunk holder

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@978 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",3b30ac2fe71b9ca906c122d07e7cca4c16579dda,2,0,0,0,2,"1,10,15,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,232,0.0,56
105871,ytsaurus_ytsaurus,ba863564b81058d3e47ae16dcec959d95596f8a7,1311087583,"git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@982 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",44888a4622bcccf82f8e9daedf0d0808d4c55c69,0,3,0,0,3,"1,10,15,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,229,0.0,56
105872,ytsaurus_ytsaurus,7244fe4dbfa94a06e9c9387afa575fe76c472cec,1311088685,"YT-110: custom semaphore implemented. TRemoteChunkWriter polished.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@983 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",ba863564b81058d3e47ae16dcec959d95596f8a7,2,0,0,0,2,"1,10,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,231,0.0,56
105873,ytsaurus_ytsaurus,0ed3b7f531adaaddb13e5873bc7b4db6419e3503,1311148131,"YT-106 - Implement YVERIFY macro && simple test


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@989 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",481b5d8f38b606a43d558d87352958d86cf5c2a4,1,0,0,0,1,"1,10,15,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,232,0.0,56
105874,ytsaurus_ytsaurus,407e0b9710b26d9fc86a5f218e502aeaeb49f69e,1311162227,"YT-112 - Implement TMetric


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@997 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",4141a7773903a6e9850eee23848a66a73c7082c5,2,0,0,0,2,"1,10,15,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,234,0.0,56
105875,ytsaurus_ytsaurus,6f1f0ef8b99a9857f1a01f11b9835248bf4d08a0,1311195930,"Unittest from YVERIFY

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1009 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",0113159b658495a16c6cf5143140eeff9d14a044,1,0,0,0,1,"1,10,16,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,235,0.0,56
105876,ytsaurus_ytsaurus,d1a9ca44f00f01193ce6fc184b82597fb5674853,1311235956,"replacing old metric


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1012 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",411be8aef38ccdc9d410017e6fd99a89eaba1819,0,1,0,1,2,"1,10,16,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,234,0.0,56
105877,ytsaurus_ytsaurus,737cd1eaf7190a4bd59d49d2dc97d0dec8ecfd75,1311238352,"Cruel commit -- will break some builds.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1013 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",d1a9ca44f00f01193ce6fc184b82597fb5674853,2,0,0,0,2,"1,10,16,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,236,0.0,56
105878,ytsaurus_ytsaurus,9643fdfad7a00403fbbb62e2a465598c10400e85,1311238505,"Missing file added

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1014 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",737cd1eaf7190a4bd59d49d2dc97d0dec8ecfd75,1,0,0,0,1,"1,10,16,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,237,0.0,56
105879,ytsaurus_ytsaurus,4ded9bc10b3d81d574611dfa9ebf81621be103ec,1311238612,"unittest for metric


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1016 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",63b43077d9d528a7b00460e6b67ce62e47a39434,1,0,0,0,1,"1,10,17,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,238,0.0,56
105880,ytsaurus_ytsaurus,fc2d02e6d777797948c707c2d276a6527a383766,1311238807,"Sample configs added

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1020 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",89a3045ef7ca9a474ba0748a11fd023ec4746d7e,2,0,0,0,2,"1,10,19,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,240,0.0,56
105881,ytsaurus_ytsaurus,15eb4e7d9cdaf5333d568c2de1033c246000ae77,1311244148,"splitted content between -inl.h and .cpp


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1022 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",afa67e76bc62709773843d10a47411875d174b25,2,0,0,0,2,"1,10,19,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,242,0.0,56
105882,ytsaurus_ytsaurus,9aa6ff3547aa3a39ce263bfcfd6382bdf8d0f0b7,1311266600,"More or less working persistence for chunk manager

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1029 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",4c2114c5459db86d21254d3ed51f3af27a72ccf9,2,0,0,0,2,"1,10,19,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,244,0.0,56
105883,ytsaurus_ytsaurus,2f80ea929a3adc94583e93479c89243073c9e5fb,1311364457,"Missing files added

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1040 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",dceabbbcc12ace296e56dbc399f452b11a225d5d,2,0,0,0,2,"1,10,19,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,246,0.0,56
105884,ytsaurus_ytsaurus,b3d28b40dd154af46233816909772dd1b91c0918,1311519861,"Polished rpc, extracted channel.h/cpp

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1042 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",94e452d2fbe131dbab4574f7c69ef5d66fb51dea,2,0,0,0,2,"1,10,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,248,0.0,56
105885,ytsaurus_ytsaurus,29c5a12b68efc1d2e5bda78c6a2a9d65fbef1a05,1311524367,"More polishing around epochs and cancelable invokers

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1044 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",9120be59055df29ba79d928cc15d8ecf8d7cf5ab,0,0,0,2,2,"1,10,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,248,0.0,56
105886,ytsaurus_ytsaurus,d2db9e18ef84f357ffabfe5c11f50d1395791856,1311590950,"Holders state is made persistent, added retries to chunk holder

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1047 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",52c9ef62215750eb8ec68e1d9a2b374e365b97a5,0,2,0,1,3,"1,10,19,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,246,0.0,56
105887,ytsaurus_ytsaurus,6def7f223d4712e5c30e026686e40917b1d6271f,1311686559,"YT-108 Kill old ChunkHolder

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1052 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",a061ffcfef2efa132032c840abbadf7a3f548074,0,8,0,0,8,"1,10,19,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,238,0.0,56
105888,ytsaurus_ytsaurus,b944000845f4a697a4ce9fb89d3bae77d968ed44,1312978199,"YT-23 Pump-based generator for action_util.h

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1056 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",6800dd9fb976c4c501826f76fb3ed77b24a93448,2,1,0,0,3,"1,11,19,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,239,0.0,56
105889,ytsaurus_ytsaurus,f280f4bf0c5751981ee0eb662c1a6de926ed4731,1312978237,"Added rename.py which was used for YT-109

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1062 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",08e3183e2a87cc058e5e8f91d683781706e1f22a,1,0,0,0,1,"1,12,19,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,240,0.0,56
105890,ytsaurus_ytsaurus,e848c1682f7212a8a1d51d31a8f46b531a6fec8f,1313077656,"Replicator draft.

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1063 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",f280f4bf0c5751981ee0eb662c1a6de926ed4731,2,0,0,0,2,"1,12,19,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,242,0.0,56
105891,ytsaurus_ytsaurus,15556c421fc25e4d22abf86e3107b022a2d147f7,1313150010,"Set of scripts for config creation and cluster rollout

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1066 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",c8909cba70aee13ec0c41f626aaa6c1ce6e8e0ab,7,0,0,0,7,"1,12,26,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,249,0.0,56
105892,ytsaurus_ytsaurus,63e1a73cafd711efee6fb1af1d1d44aab0746f12,1313398713,"Transition to new TBlockIds

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1070 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",2bcb1bf2a070e599f6cbd637c95e96bd57e45b27,2,0,0,0,2,"1,12,26,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,251,0.0,56
105893,ytsaurus_ytsaurus,090fe02acf1501588dddf3855259a4cc46a1e9e8,1313407774,"More or less working chunk upload with new chunk format

git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1073 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",17e76b4dc9f9a2be5572ba10b09a7126029ceb03,4,0,0,0,4,"1,12,26,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,255,0.0,56
105894,ytsaurus_ytsaurus,853d6ba5a3ea9b1ee6f40da6ebb9a7e356dffc5d,1313498645,"Fixes and improvements from babenko@


git-svn-id: svn+ssh://svn.yandex.ru/yt/trunk@1082 41d65440-b5be-11dd-afe3-b2e846d9b4f8
",b9da6ddace29e8b96d618bd76b407474dce3a059,3,0,0,0,3,"1,12,26,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,258,0.0,56
105895,ytsaurus_ytsaurus,7889f11a46f7ce5ae9dd6447ae597078652e4f14,1314263418,"Merge branch 'arcadia-submodules' into st-mgr
","cfe259eed679c6d7101ac4b0241602166b3e3b60,db2a743af13f440e37d6e9c1b14a714acfc9f51e",1,0,0,0,1,"1,12,27,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,259,0.0,56
105896,ytsaurus_ytsaurus,44f783114dd727bd3dfacef87fa144b6bdfd81cd,1314780697,"Merge branch 'master' into st-mgr
","7889f11a46f7ce5ae9dd6447ae597078652e4f14,b6b09a355ada943d65074823f43608bda48aef6c",0,0,44,0,44,"1,12,27,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,259,0.0,56
